date;tavg;tmin;tmax;prcp
29/12/1994;12;4.4;21.8;0
30/12/1994;12.1;4.7;22.5;0
31/12/1994;12.8;;24.7;0
01/01/1995;14;6.5;23.5;0
02/01/1998;10.2;3.9;16.3;0
03/01/1998;10.7;3.7;;0
04/01/1998;12.5;;16.9;0
05/01/1998;11.4;4.7;18.2;0
06/01/1998;11;5.7;16.9;0
07/01/1998;11.8;7.1;15.2;0
08/01/1998;13.3;6.4;21.9;0
09/01/1998;14.1;6.9;22.8;0
10/01/1998;14.3;7.4;23.1;0
11/01/1998;14.4;10.1;21.7;0
12/01/1998;13;7.7;18.3;0
13/01/1998;13.1;;;1.5
14/01/1998;9.9;4.4;15.5;0
15/01/1998;8.8;3;14.6;0
16/01/1998;7.5;0.9;15;0
17/01/1998;8.4;1.3;;0
18/01/1998;9.4;2.9;15.7;0
19/01/1998;9.8;2.4;17.3;0
20/01/1998;10.6;;;0
21/01/1998;10.5;;;0
22/01/1998;10.5;4.2;13.9;0
23/01/1998;11.2;5.3;16;0
24/01/1998;10.5;;13.9;2
25/01/1998;9.5;;;0
26/01/1998;7.8;0.4;14.3;2
27/01/1998;8.8;1.1;17.5;0
28/01/1998;10.2;7.4;13.4;1
29/01/1998;9.9;;17;6.1
30/01/1998;10.1;4.4;;2
31/01/1998;12.7;9.5;15.9;0
01/02/1998;12.8;8.4;17.7;1
02/02/1998;13.5;11.9;15.9;1
03/02/1998;12.9;8.9;17.3;33
04/02/1998;13.1;;;1
05/02/1998;12;8.9;;0.5
06/02/1998;14.6;;;5.1
07/02/1998;15.7;13.4;19.3;0
08/02/1998;14.7;12.9;17.3;5.1
09/02/1998;14.7;10.7;18.6;0
10/02/1998;15.2;12.5;18.9;0
11/02/1998;16.3;12.1;22.2;0
12/02/1998;15.3;9.5;22.2;0
13/02/1998;16.5;;23.9;0
14/02/1998;16.2;7.4;25.5;0
15/02/1998;15.2;8.5;25.2;0
16/02/1998;14.3;7.5;;0
17/02/1998;14.4;;21.3;0
18/02/1998;14.7;12.3;20.2;0
19/02/1998;16.6;;24.6;0
20/02/1998;15.6;7.7;;0
21/02/1998;14.1;7.4;22;0
22/02/1998;13.3;;16.5;0
23/02/1998;11;;18.3;0
24/02/1998;11.2;2.4;20;0
25/02/1998;11.8;2.2;21.1;0
26/02/1998;12.2;4.4;;0
27/02/1998;13.4;3.7;22.9;0
28/02/1998;12.5;3.5;22.5;0
01/03/1998;12.7;2.5;21.7;0
02/03/1998;12.3;2.4;23.1;0
03/03/1998;14.2;3.1;26.5;0
04/03/1998;15.5;4.3;26.9;0
05/03/1998;18.7;10.5;;0
06/03/1998;16.1;6.9;27.6;0
07/03/1998;15;5.3;25.1;0
08/03/1998;15.7;6.1;25.2;0
09/03/1998;13.9;;;0
10/03/1998;14.5;7.4;22.7;0
11/03/1998;14.8;9;22.3;0
12/03/1998;11.5;;16.4;0
13/03/1998;9.9;4.3;15.3;0
14/03/1998;10.7;1.7;18.3;0
15/03/1998;11.3;0.7;20.2;0
16/03/1998;15.5;3.7;25.9;0
17/03/1998;14.5;4.5;25;0
18/03/1998;15.7;6.4;25.7;0
19/03/1998;15.6;6.1;26.2;0
20/03/1998;16.1;6.1;28.4;0
21/03/1998;16;6.7;;0
22/03/1998;16.5;5.9;28.7;0
23/03/1998;20;11.3;29.4;0
24/03/1998;19.8;10.9;30.9;0
25/03/1998;19.8;;;0
26/03/1998;17.9;13.9;24.5;0
27/03/1998;19.2;12.1;25.5;0
28/03/1998;18.2;14.3;25.1;0
29/03/1998;15;;18.3;7.1
30/03/1998;15;;21.8;0
31/03/1998;14.4;7.1;21.7;0
01/04/1998;14.9;9.1;20.2;0
02/04/1998;14.4;;21.7;0
03/04/1998;14.6;9.7;21.3;0
04/04/1998;14.2;6.8;22.1;0
05/04/1998;15.5;12.3;20;0
06/04/1998;14.8;8.7;20.5;0
07/04/1998;15.3;10.6;21.5;0
08/04/1998;13.5;;15.3;1
09/04/1998;11.3;3.1;17.9;0.5
10/04/1998;11.5;7;16.1;0
11/04/1998;12;6.3;;0.5
12/04/1998;11.9;4.9;17.3;0
13/04/1998;11.4;3.6;16.9;0
14/04/1998;11.4;3.3;18.1;0
15/04/1998;12.2;7.5;19.9;3
16/04/1998;13.2;7.3;20.1;0
17/04/1998;13.3;;20.4;0
18/04/1998;14.1;8.9;19.5;0
19/04/1998;13.7;5.2;19.7;0
20/04/1998;15.2;;19.5;0
21/04/1998;16.7;12.6;22.2;0
22/04/1998;15;9.1;20.5;0
23/04/1998;14.2;8.4;19.7;0
24/04/1998;17.4;10.7;25.3;0
25/04/1998;19.1;9.3;31.9;0
26/04/1998;15.5;11.3;;0
27/04/1998;14.1;7.3;19.5;0
28/04/1998;15.2;6.6;22;0
29/04/1998;16.7;12.9;;0
30/04/1998;14.6;10.3;;0
01/05/1998;12.9;7.9;18.3;0
02/05/1998;13.5;5.7;;0
03/05/1998;12.7;;;0
04/05/1998;13.1;7.4;18.8;3
05/05/1998;14.2;5.1;21.7;0
06/05/1998;16.2;8.4;;0
07/05/1998;18.6;7.7;;0
08/05/1998;17.1;;22.5;0
09/05/1998;20.2;12.1;29.7;0
10/05/1998;18.9;13.8;25.5;0
11/05/1998;15.8;9.3;;0
12/05/1998;15.7;10.7;20.3;0
13/05/1998;15.6;10.3;21.1;0
14/05/1998;16.2;10.7;21.5;0.5
15/05/1998;15.6;;22.3;0
16/05/1998;17.8;12.1;22.1;0
17/05/1998;17.8;14.3;23.3;0
18/05/1998;18;14.3;;0
19/05/1998;16.9;14.5;19.1;0
20/05/1998;16.5;11.7;21.2;0
21/05/1998;17.6;13.9;23;0
22/05/1998;16.7;10.3;;0
23/05/1998;16.6;11.9;21.9;0
24/05/1998;17.4;;23.1;0
25/05/1998;16.4;9.6;22.5;0
26/05/1998;16.1;9.9;22.7;0
27/05/1998;16.4;10.1;21.7;0
28/05/1998;16.8;12.1;20.9;1
29/05/1998;17.3;8.5;24.1;0
30/05/1998;18.2;14.3;22.9;0
31/05/1998;18.5;11.3;24.5;0
01/06/1998;19;12.1;24.1;0
02/06/1998;18.2;14.1;23.3;0
03/06/1998;17.7;12.7;23.1;0
04/06/1998;17.9;9.7;24.1;0
05/06/1998;18.3;13.7;22.9;7.9
06/06/1998;18.8;14.1;;0
07/06/1998;18.6;13.2;24.3;0
08/06/1998;21.1;14.9;26.9;0
09/06/1998;23.4;13.1;;0
10/06/1998;21;13.9;30.1;0
11/06/1998;19.3;15;25;0
12/06/1998;20.3;12.7;28.2;0
13/06/1998;21.2;15.6;29.7;0
14/06/1998;19.7;14.9;25.2;2
15/06/1998;19.3;;24.5;0
16/06/1998;20.2;13.9;;0
17/06/1998;23.6;13.5;;0
18/06/1998;29.6;19.3;40.6;0
19/06/1998;22.6;17.4;29.8;0
20/06/1998;21.2;15.7;27.1;0
21/06/1998;23.6;18.6;28.9;0
22/06/1998;24.7;17.4;;0
23/06/1998;23.8;;;0
24/06/1998;20.5;16.7;27;0
25/06/1998;19.5;16.9;25.9;0
26/06/1998;19.4;15.8;;0
27/06/1998;19.2;;23.3;0
28/06/1998;19.6;13.7;25.6;0
29/06/1998;20;;25.1;0
30/06/1998;19.6;;24.7;0
01/07/1998;19.2;13.9;23.9;0
02/07/1998;20.3;;;0
03/07/1998;21;17;25.1;0
04/07/1998;20.9;13.9;26.4;0
05/07/1998;20.8;16.5;25.1;0
06/07/1998;20.1;17.4;24.5;0
07/07/1998;20.1;16;24.3;0
08/07/1998;21.2;17.1;26.4;0
09/07/1998;20.3;16.4;25.5;0
10/07/1998;20.7;16.6;;0
11/07/1998;23.1;17.1;30.9;0
12/07/1998;25;16.9;34.1;0
13/07/1998;24;;32.6;0
14/07/1998;23.7;18.5;29.7;0
15/07/1998;22.6;15.9;29.6;0
16/07/1998;22.5;16.9;30.4;0
17/07/1998;24.1;17;34.7;0
18/07/1998;23.4;17.6;31.3;0
19/07/1998;22.7;16.4;;0
20/07/1998;21.2;17.4;26.4;0
21/07/1998;21.5;16.9;27.5;0
22/07/1998;22.8;16;30.1;0
23/07/1998;24;15.5;32;0
24/07/1998;23.8;15.9;30.9;0
25/07/1998;22;16.6;;0
26/07/1998;22.5;18.2;;0
27/07/1998;23.2;17.7;29.5;0
28/07/1998;23.8;18;30.5;0
29/07/1998;25.3;18.1;34.3;0
30/07/1998;23;;31.5;0
31/07/1998;20.4;14.9;;0
01/08/1998;20.2;;23.9;0
02/08/1998;20.4;13.7;;0
03/08/1998;23.9;15.7;;0
04/08/1998;26;16.1;37.1;0
05/08/1998;28.3;18.3;;0
06/08/1998;26;17.7;36.8;0
07/08/1998;25.9;17.9;;0
08/08/1998;23.5;;34.3;0
09/08/1998;23.7;17.2;32.9;0
10/08/1998;25.3;17.9;34.9;0
11/08/1998;23.8;;31.5;0
12/08/1998;22.1;15.7;30.1;0
13/08/1998;22;;27.9;0
14/08/1998;21.9;18.7;;0
15/08/1998;21.8;18.6;25.8;0
16/08/1998;22.8;;;
17/08/1998;21.7;17.9;;0
18/08/1998;21.7;18.4;26.5;0
19/08/1998;22.7;17.9;;0
20/08/1998;22.5;18.1;28.4;0
21/08/1998;22.8;17.7;29.9;0
22/08/1998;23.9;18.9;;0
23/08/1998;23.6;17.8;30.6;0
24/08/1998;24.6;19;31.1;0
25/08/1998;23.2;20.2;30.9;0
26/08/1998;22.3;18.1;29.7;0
27/08/1998;22.3;16.9;;0
28/08/1998;21.7;15.7;27.9;0
29/08/1998;21.2;18.6;;0
30/08/1998;20.5;18.4;24.3;0
31/08/1998;21.2;;27.4;0.5
01/09/1998;21.2;;;0
02/09/1998;22;17.7;27.9;0
03/09/1998;21.4;16.4;27.6;0
04/09/1998;22.3;16.8;;0
05/09/1998;22;17.1;26.9;0
06/09/1998;22.6;17.2;;0
07/09/1998;21.7;18.7;26.5;0
08/09/1998;21.2;14.9;;0
09/09/1998;21.7;13.5;;0
10/09/1998;21.4;17.9;28.3;0
11/09/1998;20.5;17.1;25.7;0
12/09/1998;20.1;12;26.8;0
13/09/1998;21;14.1;25.9;0
14/09/1998;21.2;15.1;27.1;0
15/09/1998;22.2;;29.5;0
16/09/1998;23.6;14.9;32.2;1
17/09/1998;21;18.9;;1
18/09/1998;20.7;17.2;;0
19/09/1998;20.5;15.4;26.9;0
20/09/1998;21.5;16.9;26.3;0
21/09/1998;20.9;;;0
22/09/1998;20.6;15.1;24.9;0
23/09/1998;20.6;17.4;;0
24/09/1998;20.2;14.7;25.1;0
25/09/1998;20.1;15.9;24.7;0
26/09/1998;19.6;14.5;25.7;0
27/09/1998;20.8;14.7;27.6;0
28/09/1998;21.8;17.1;26.5;0
29/09/1998;22.3;18.4;;0
30/09/1998;20.8;;;0
01/10/1998;17.9;11.9;23.3;0
02/10/1998;17.7;10.4;23.1;0
03/10/1998;17.6;10.3;22.8;0
04/10/1998;18.3;15.5;;0
05/10/1998;18.8;;22.8;7.9
06/10/1998;17.5;11.9;;4.1
07/10/1998;16.7;11.5;21.5;0
08/10/1998;16.5;9.9;22.5;0
09/10/1998;15.6;7.4;22.3;0
10/10/1998;15.7;7.1;24.2;0
11/10/1998;16.7;8.3;25.4;0
12/10/1998;18.1;8.1;25.9;0
13/10/1998;17.8;9.1;;0
14/10/1998;17.8;9.4;27.7;0
15/10/1998;17.3;8.3;28.9;0
16/10/1998;17.5;10.8;;0
17/10/1998;18.1;13.3;25.7;0
18/10/1998;17.9;13.9;;0
19/10/1998;17;;21.2;0
20/10/1998;15.1;7.2;21.4;0
21/10/1998;14.6;4.3;26.9;0
22/10/1998;17.6;7.7;;0
23/10/1998;18.2;;27.9;0
24/10/1998;17.1;10.3;26.4;0
25/10/1998;16;6.9;23.9;0
26/10/1998;18.9;16.1;;0
27/10/1998;18.3;13.9;23.5;0
28/10/1998;20.1;10.8;30.8;0
29/10/1998;19.1;;29.1;0
30/10/1998;18.2;11.8;27.3;0
31/10/1998;14.7;;23.9;0
01/11/1998;14.8;;;
02/11/1998;16.3;9.3;23.8;0
03/11/1998;16.8;11.9;24.9;0
04/11/1998;17.6;9.9;26.6;0
05/11/1998;18.1;9;25.1;0
06/11/1998;17.5;9.9;26;0
07/11/1998;20.6;13.1;30.7;0
08/11/1998;21.7;;32.1;0
09/11/1998;19.5;12.7;27.8;0
10/11/1998;17.6;13.4;;0
11/11/1998;16.7;10;23.4;0
12/11/1998;18.9;15.2;24.9;0
13/11/1998;17.3;11.7;24;0
14/11/1998;16.1;;;0
15/11/1998;16.6;10.8;;0
16/11/1998;16.3;6.9;26.9;0
17/11/1998;16.5;7.2;;0
18/11/1998;15.7;6.9;24.5;0
19/11/1998;13.6;8.1;20.2;0
20/11/1998;13.2;5.7;19.9;0
21/11/1998;11.5;;19.7;0
22/11/1998;11.3;2.1;20.8;0
23/11/1998;11;3.9;18.7;0
24/11/1998;12.7;;17.9;0
25/11/1998;10.8;3.7;18.4;0
26/11/1998;11.1;3.9;19;0
27/11/1998;12;4;20.1;0
28/11/1998;11.7;2.9;20.5;0
29/11/1998;11.3;3.1;18.5;0
30/11/1998;10.5;3.9;17;0
01/12/1998;8.7;0.9;;0
02/12/1998;8.3;6.8;10.9;4.1
03/12/1998;8.4;3.7;;1
04/12/1998;9.7;6.3;13.9;25.9
05/12/1998;9.5;3.8;16.1;0
06/12/1998;9.6;2.9;16.4;0
07/12/1998;9;2.3;15.3;0
08/12/1998;8.4;1.8;16.2;0
09/12/1998;8.7;0.9;;0
10/12/1998;8.4;1.9;16.9;0
11/12/1998;9.4;2.1;;0
12/12/1998;13.2;7;17.9;0
13/12/1998;13.6;7.4;20.9;0
14/12/1998;14;7.1;;0
15/12/1998;13.2;8.5;18.9;0
16/12/1998;11;5.9;18.5;0
17/12/1998;10.5;;18.3;0
18/12/1998;10;3.5;17;0
19/12/1998;10.2;3.5;17.4;0
20/12/1998;11.3;5.9;16.9;0
21/12/1998;12;;19.3;0
22/12/1998;10.6;4.9;15.9;0
23/12/1998;10.7;;16.8;0
24/12/1998;10.9;5;18.2;
25/12/1998;10.6;;17.1;
26/12/1998;10;2.5;17.9;0
27/12/1998;9.5;1.9;15.5;0
28/12/1998;12;;14.4;1
29/12/1998;12.2;7.9;18.1;3
30/12/1998;9.4;;13.4;0
31/12/1998;8.4;3.8;;
01/01/1999;10.5;7.1;14.9;
02/01/1999;10.7;4.9;17.5;
03/01/1999;10.7;3.6;18.1;
04/01/1999;11.1;2.6;21.5;
05/01/1999;12;3.9;23.8;
06/01/1999;12;3.8;;
07/01/1999;11.1;2.1;23.1;
08/01/1999;10.8;3.1;18.3;
09/01/1999;11.9;8.6;15.9;
10/01/1999;;;;
11/01/1999;7.1;3.7;10.9;
12/01/1999;8.7;4.1;13.3;
13/01/1999;8.7;2.7;15.3;
14/01/1999;9.5;6.9;14.5;
15/01/1999;10.7;4.7;15.9;
16/01/1999;9.6;3.5;16.1;
17/01/1999;9.4;4.8;;
18/01/1999;8.9;5;;
19/01/1999;7.2;0.6;13.4;
20/01/1999;7.7;0;15.3;
21/01/1999;7.8;;13.4;
22/01/1999;9.1;5.9;14.3;
23/01/1999;8.2;4.5;11.9;
24/01/1999;8.6;2.7;14.5;
25/01/1999;9.2;1.2;;
26/01/1999;9.6;3.8;17.9;
27/01/1999;8.8;1.8;15.9;
28/01/1999;9.6;4.2;16.4;
29/01/1999;9.7;2.9;17.7;
30/01/1999;9.5;2.8;17;
31/01/1999;10.3;;17.2;
01/02/1999;8.8;1.9;;
02/02/1999;7.8;-0.3;14.4;
03/02/1999;9.1;1.9;16;
04/02/1999;8;0.1;17.1;
05/02/1999;9.1;0.8;;
06/02/1999;8.8;1.5;;
07/02/1999;10.3;-0.6;;
08/02/1999;10.6;6.7;15.1;
09/02/1999;9.3;2.7;14.2;
10/02/1999;11.1;6.3;14.3;
11/02/1999;9.2;2.9;14.2;
12/02/1999;8.1;-0.3;;
13/02/1999;8.5;0.9;;
14/02/1999;7.5;1.4;15.1;
15/02/1999;7.7;1.7;13.5;
16/02/1999;9;2.3;14.4;
17/02/1999;9.1;0.7;16.5;
18/02/1999;6.6;-0.1;;
19/02/1999;9.7;1.1;17.1;
20/02/1999;12.1;4.3;19.4;
21/02/1999;10.7;3.3;18.6;
22/02/1999;12.3;;17.9;
23/02/1999;13.1;9.5;18.1;
24/02/1999;13;9.9;16.5;
25/02/1999;9.9;6;12.3;
26/02/1999;8.8;5.7;;
27/02/1999;9.6;7.2;14.5;
28/02/1999;9.9;;13.3;
01/03/1999;10.8;3.7;17.3;
02/03/1999;11.8;3.9;17.1;
03/03/1999;11.6;5.5;;
04/03/1999;10.1;6.2;13.9;
05/03/1999;10.3;4.4;15.1;
06/03/1999;9.5;2.8;;
07/03/1999;9.3;;15;
08/03/1999;10.3;;16.5;
09/03/1999;12;5.9;18.7;
10/03/1999;13.5;7.1;;
11/03/1999;13.2;;19.5;
12/03/1999;11.5;5.7;;
13/03/1999;12.7;9.3;;
14/03/1999;12.5;6.1;18;
15/03/1999;12.6;7.3;17.2;
16/03/1999;12.2;6.9;17.9;
17/03/1999;12.5;7.5;;
18/03/1999;14.5;6.3;21.2;
19/03/1999;15;6.9;22.5;
20/03/1999;14.1;5;22.9;
21/03/1999;14;;23.1;
22/03/1999;15.1;8.2;;
23/03/1999;11.8;;;
24/03/1999;14;10.4;18.4;
25/03/1999;13.2;8.7;19.7;
26/03/1999;11.4;7.8;14.3;
27/03/1999;10.6;2.8;16.9;
28/03/1999;12;5.7;17.6;
29/03/1999;12;5.6;18.4;
30/03/1999;14.6;8.9;22.3;
31/03/1999;13.3;7.7;;
01/04/1999;13.8;6.9;19.9;
02/04/1999;14.3;9;20.4;
03/04/1999;14.9;8.1;22.9;
04/04/1999;18;10.7;26.9;
05/04/1999;18.3;9.8;29;
06/04/1999;18;7.9;28.8;
07/04/1999;17.2;10.4;;
08/04/1999;16.7;7.8;;
09/04/1999;15.9;5.9;25.4;
10/04/1999;16.3;10.5;25.1;
11/04/1999;17.3;10.9;24.8;
12/04/1999;17.6;7.7;26.7;
13/04/1999;15.3;7.9;20.5;
14/04/1999;14.8;11.4;;
15/04/1999;11.9;;15.9;
16/04/1999;11.7;3.2;17.8;
17/04/1999;12.6;5.1;19.3;
18/04/1999;14;9.7;19;
19/04/1999;14.4;6.4;21.3;
20/04/1999;16;7.1;23.9;
21/04/1999;15.8;8.7;23.2;
22/04/1999;17.2;10.9;22.4;
23/04/1999;15.8;8.8;21.9;
24/04/1999;16.2;8.7;22.3;
25/04/1999;15.3;;21.5;
26/04/1999;15.6;11.2;20.6;
27/04/1999;14.4;9.4;19.9;
28/04/1999;13.5;6.9;19.6;
29/04/1999;15.1;9.3;21.1;
30/04/1999;15.6;8.9;22.1;
01/05/1999;14.7;10.7;18.3;
02/05/1999;13.6;10.4;;
03/05/1999;14.7;8.9;20.5;
04/05/1999;15.9;8;;
05/05/1999;16.7;9.1;;
06/05/1999;18.6;10.7;;
07/05/1999;17.3;;23.6;
08/05/1999;17.2;12.7;21.1;
09/05/1999;16.8;10.9;22.5;
10/05/1999;18.2;12;24.7;
11/05/1999;21.1;13.9;31;
12/05/1999;21.6;14.1;30.1;
13/05/1999;20.1;13.1;;
14/05/1999;18.9;11.5;;
15/05/1999;17.3;;;
16/05/1999;16.1;11.9;;
17/05/1999;14.8;7.9;20.5;
18/05/1999;15.7;8.9;21.5;
19/05/1999;15.5;8.7;;
20/05/1999;16.1;8.9;;
21/05/1999;17.5;8.8;;
22/05/1999;19.8;8.7;28.3;
23/05/1999;20.5;10.1;;
24/05/1999;21.5;10;;
25/05/1999;21.1;;30.4;
26/05/1999;18.4;14.3;23.5;
27/05/1999;18.5;12.1;23.9;
28/05/1999;18.6;13.2;24.5;
29/05/1999;19;13.3;;
30/05/1999;18.2;14;22.9;
31/05/1999;18.5;14.3;27.5;
01/06/1999;19.1;14.9;24.3;
02/06/1999;18.9;13.9;23.5;
03/06/1999;18.8;14.2;24.4;
04/06/1999;19.5;13.9;25.2;
05/06/1999;18.3;12.3;24.5;
06/06/1999;18.3;;21.1;
07/06/1999;17.3;13;;
08/06/1999;16.3;10.7;22.2;
09/06/1999;18.1;12.9;22.6;
10/06/1999;21.5;15.3;28.1;
11/06/1999;20.3;13.8;26.4;
12/06/1999;19.9;;;
13/06/1999;19.3;15.3;25.3;
14/06/1999;19.6;15.9;23.4;
15/06/1999;20;14.9;25.4;
16/06/1999;21.7;15.6;29.3;
17/06/1999;21.7;15.2;28.5;
18/06/1999;20.6;14;27.5;
19/06/1999;22.5;13.9;;
20/06/1999;23.5;16.4;31;
21/06/1999;22.5;15.4;;
22/06/1999;20.2;;26.1;
23/06/1999;20.1;15.1;25.7;
24/06/1999;20.1;16.6;25.3;
25/06/1999;20.3;16.9;25.1;
26/06/1999;19.5;14.3;;
27/06/1999;20.4;17.4;24.9;
28/06/1999;20.5;15.7;26.6;
29/06/1999;21.1;15.4;26.3;
30/06/1999;24.5;16.8;32.7;
01/07/1999;26;;37.5;
02/07/1999;24.8;18.1;33.9;
03/07/1999;23.8;17.8;31.5;
04/07/1999;22.7;;31.1;
05/07/1999;21.1;16.5;26.4;
06/07/1999;21.8;15.1;28.2;
07/07/1999;24.8;16.8;;
08/07/1999;25.1;19.2;33.9;
09/07/1999;23.2;18.1;;
10/07/1999;22;17.7;27.9;
11/07/1999;21.4;;28.3;
12/07/1999;20.9;15.7;;
13/07/1999;21.6;;26.4;
14/07/1999;21.2;15.9;26.1;
15/07/1999;24;15.7;;
16/07/1999;22.1;16.9;29;
17/07/1999;21.8;18.9;27.4;
18/07/1999;21.5;;;
19/07/1999;21.6;17.9;27.5;
20/07/1999;22.2;16.9;26.9;
21/07/1999;21.8;;27.9;
22/07/1999;22.2;;26.8;
23/07/1999;21.5;17.4;26.7;
24/07/1999;21.1;18.4;;
25/07/1999;20.8;17.7;24.6;
26/07/1999;21.2;17.4;26.2;
27/07/1999;20.9;15.3;26.4;
28/07/1999;21.3;15.9;26.4;
29/07/1999;22.7;16.7;;
30/07/1999;22.8;16.9;29.9;
31/07/1999;22;17.5;27.3;
01/08/1999;22.5;15.9;30.2;
02/08/1999;22.4;17.9;28.1;
03/08/1999;22.5;18.1;;
04/08/1999;22.6;18.6;27.9;
05/08/1999;23.1;19.1;28.4;
06/08/1999;23.5;18.9;29.1;
07/08/1999;23.2;17.5;29.2;
08/08/1999;23.2;17.1;28.7;
09/08/1999;22.1;18.9;26.6;
10/08/1999;22.1;16.5;27.4;
11/08/1999;22.4;17.5;27.3;
12/08/1999;22.4;17.9;28.4;
13/08/1999;21.5;15.9;27.2;
14/08/1999;22.5;16.7;29.6;
15/08/1999;23.1;18;29.4;
16/08/1999;22.8;18.7;28.6;
17/08/1999;22.1;18.8;28.9;
18/08/1999;20.9;;;
19/08/1999;20.6;14.8;26.2;
20/08/1999;22.1;18.5;27.9;
21/08/1999;22.8;16.9;30.5;
22/08/1999;23.7;17.3;31.2;
23/08/1999;24.1;17.1;30.9;
24/08/1999;24.1;18.9;30.9;
25/08/1999;23.2;19.1;27.9;
26/08/1999;24;18.7;30.9;
27/08/1999;24.6;19.1;;
28/08/1999;24;;30.4;
29/08/1999;23.6;19.3;31.8;
30/08/1999;22.8;18.1;;
31/08/1999;21.8;17.7;26.4;
01/09/1999;21.8;17.6;;
02/09/1999;22.2;16.8;;
03/09/1999;21.9;18.4;25.9;
04/09/1999;21.6;17.3;26.3;
05/09/1999;21.3;16.7;26.6;
06/09/1999;21.7;15.9;27;
07/09/1999;21;14.3;;
08/09/1999;21.3;15.3;26.4;
09/09/1999;23.2;;29.3;
10/09/1999;23.5;15.9;32.4;
11/09/1999;22.9;18.8;31.5;
12/09/1999;22.2;18.4;27.7;
13/09/1999;20.8;;25.7;
14/09/1999;19;;23.6;
15/09/1999;18.9;11.1;25.6;
16/09/1999;19.6;12.5;25.3;
17/09/1999;20.8;17.1;25.8;0
18/09/1999;19.4;13.4;25.7;
19/09/1999;20.3;15.1;26.3;
20/09/1999;18.5;14.1;22.4;
21/09/1999;18.7;12.3;23.5;
22/09/1999;18.7;11.7;25.6;
